Date,Adj Close,Close,High,Low,Open,Volume,代码,名称,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
,HSI,HSI,HSI,HSI,HSI,HSI,,,SPY,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,IWM,IWM,IWM,IWM,IWM,IWM,VTI,VTI,VTI,VTI,VTI,VTI,GLD,GLD,GLD,GLD,GLD,GLD,USO,USO,USO,USO,USO,USO,TLT,TLT,TLT,TLT,TLT,TLT,AGG,AGG,AGG,AGG,AGG,AGG
2023-02-10,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.87000274658203,69.87000274658203,69.9000015258789,68.94999694824219,69.0199966430664,2817200.0,,,,,,,,,,,,
2023-02-10,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,197.83395385742188,205.00999450683594,205.17999267578125,203.47000122070312,204.02000427246094,2159800.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.28758239746094,98.72000122070312,98.72000122070312,98.45999908447266,98.48999786376953,6832700.0
2023-02-13,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.47999572753906,172.47999572753906,172.89999389648438,172.07000732421875,172.6999969482422,3970800.0,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,186.6298828125,192.60000610351562,192.86000061035156,189.30999755859375,190.50999450683594,15754400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,299.8396911621094,304.5,305.1000061035156,299.92999267578125,301.1300048828125,39636700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,SPY,标普500指数ETF,399.115234375,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.61605834960938,104.26000213623047,104.41999816894531,103.58000183105469,103.70999908447266,13134300.0,,,,,,
2023-02-13,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,69.5,70.43000030517578,69.06999969482422,69.37999725341797,3458200.0,,,,,,,,,,,,
2023-02-13,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,200.1885528564453,207.4499969482422,207.5,204.99000549316406,205.41000366210938,3467200.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.96748352050781,98.37000274658203,98.76000213623047,98.11000061035156,98.66999816894531,9559500.0
2023-02-14,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.61000061035156,172.61000061035156,173.50999450683594,171.41000366210938,171.97000122070312,5403100.0,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,186.5426483154297,192.50999450683594,193.9499969482422,190.0800018310547,191.27999877929688,21889600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,302.0552673339844,306.75,307.7200012207031,300.9100036621094,302.8900146484375,64079100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,SPY,标普500指数ETF,398.93157958984375,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.39823913574219,104.0199966430664,104.83000183105469,103.13999938964844,104.19999694824219,15440300.0,,,,,,
2023-02-14,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4000015258789,69.4000015258789,69.62999725341797,68.01000213623047,68.22000122070312,1601500.0,,,,,,,,,,,,
2023-02-14,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,200.2657470703125,207.52999877929688,208.66000366210938,205.30999755859375,206.64999389648438,2743400.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79373168945312,98.18000030517578,98.36000061035156,98.02999877929688,98.23999786376953,6486500.0
2023-02-15,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.88999938964844,170.88999938964844,170.99000549316406,170.16000366210938,170.60000610351562,5423800.0,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,188.43222045898438,194.4600067138672,194.5500030517578,190.52999877929688,190.97999572753906,18721200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,304.3692932128906,309.1000061035156,309.2699890136719,304.20001220703125,304.8999938964844,43100600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,SPY,标普500指数ETF,400.2270202636719,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.51798248291016,103.05000305175781,103.94999694824219,102.5,103.55000305175781,15246900.0,,,,,,
2023-02-15,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0199966430664,69.0199966430664,69.38999938964844,67.80000305175781,68.79000091552734,1907600.0,,,,,,,,,,,,
2023-02-15,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,201.16323852539062,208.4600067138672,208.5,206.0399932861328,206.4600067138672,2001600.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41873168945312,97.7699966430664,98.02999877929688,97.69000244140625,97.87999725341797,5235600.0
2023-02-16,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.75,170.75,171.60000610351562,169.9600067138672,170.33999633789062,4540400.0,,,,,,,,,,,,,,,,,,
2023-02-16,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,186.6298828125,192.60000610351562,194.8699951171875,191.25,191.8000030517578,21366300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,298.6580505371094,303.29998779296875,308.42999267578125,303.1499938964844,304.3800048828125,59498600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,,,,,,,SPY,标普500指数ETF,394.7164306640625,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.19302368164062,101.58999633789062,102.22000122070312,101.33000183105469,102.06999969482422,19267300.0,,,,,,
2023-02-16,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.44999694824219,68.44999694824219,69.38999938964844,68.41999816894531,68.81999969482422,2369700.0,,,,,,,,,,,,
2023-02-16,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,198.48052978515625,205.67999267578125,208.02000427246094,205.5399932861328,205.97000122070312,2458800.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.62908935546875,98.0,98.01000213623047,97.52999877929688,97.52999877929688,5956300.0
2023-02-17,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,171.25999450683594,171.25999450683594,171.47000122070312,169.52000427246094,169.8699951171875,4809800.0,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,187.14344787597656,193.1300048828125,193.3699951171875,190.97000122070312,191.8800048828125,23892200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,296.55084228515625,301.1600036621094,301.92999267578125,298.1000061035156,301.07000732421875,58230700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,SPY,标普500指数ETF,393.7303161621094,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9099349975586,102.37999725341797,102.37999725341797,100.97000122070312,101.0999984741211,19560900.0,,,,,,
2023-02-17,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0199966430664,67.0199966430664,67.26000213623047,66.01000213623047,66.36000061035156,3851700.0,,,,,,,,,,,,
2023-02-17,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,197.90155029296875,205.0800018310547,205.22999572753906,203.52999877929688,204.77000427246094,2324000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.78765869140625,97.08000183105469,97.45999908447266,97.08000183105469,97.36000061035156,8369600.0
2023-02-21,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.6199951171875,170.6199951171875,171.5,170.33999633789062,171.1999969482422,4035900.0,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,181.62013244628906,187.42999267578125,191.33999633789062,187.24000549316406,190.75,26004000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,289.5299377441406,294.0299987792969,298.7300109863281,293.8900146484375,297.260009765625,46526700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,SPY,标普500指数ETF,385.8316955566406,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1040267944336,100.38999938964844,101.19999694824219,100.27999877929688,101.01000213623047,22728000.0,,,,,,
2023-02-21,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.69000244140625,66.69000244140625,67.81999969482422,66.54000091552734,67.5,2432700.0,,,,,,,,,,,,
2023-02-21,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,193.80032348632812,200.8300018310547,203.5,200.64999389648438,203.14999389648438,3110800.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.02545928955078,97.33999633789062,97.58999633789062,97.30000305175781,97.4000015258789,5862300.0
2023-02-22,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.66000366210938,169.66000366210938,170.9600067138672,169.55999755859375,170.80999755859375,4105700.0,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.1143341064453,187.94000244140625,189.14999389648438,186.75,187.8300018310547,24651700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,289.7465515136719,294.25,296.3599853515625,292.55999755859375,294.6199951171875,51389200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,SPY,标普500指数ETF,385.29998779296875,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.93891906738281,101.30999755859375,101.69000244140625,100.94999694824219,100.98999786376953,15165400.0,,,,,,
2023-02-22,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.91999816894531,64.91999816894531,66.66999816894531,64.88999938964844,66.4000015258789,3495600.0,,,,,,,,,,,,
2023-02-22,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,193.63626098632812,200.66000366210938,201.9600067138672,199.92999267578125,201.0,3011700.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34558868408203,97.69000244140625,97.72000122070312,97.37000274658203,97.4000015258789,8527200.0
2023-02-23,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.57000732421875,169.57000732421875,170.1300048828125,169.0800018310547,169.83999633789062,5073500.0,,,,,,,,,,,,,,,,,,
2023-02-23,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,183.4127960205078,189.27999877929688,190.3000030517578,186.6999969482422,189.35000610351562,21311700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,292.2772521972656,296.82000732421875,298.1300048828125,292.54998779296875,297.9700012207031,69294400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,,,,,,SPY,标普500指数ETF,387.34954833984375,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.83734893798828,102.30000305175781,102.58999633789062,101.47000122070312,101.54000091552734,15829100.0,,,,,,
2023-02-23,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.37999725341797,66.37999725341797,66.6500015258789,65.69999694824219,66.22000122070312,2136800.0,,,,,,,,,,,,
2023-02-23,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,194.66879272460938,201.72999572753906,202.4600067138672,199.3800048828125,202.08999633789062,3440100.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.83340454101562,97.12999725341797,97.26000213623047,96.97000122070312,97.22000122070312,4866800.0
2023-02-24,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,168.35000610351562,168.35000610351562,168.83999633789062,168.19000244140625,168.4199981689453,6496500.0,,,,,,,,,,,,,,,,,,
2023-02-24,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,181.6976776123047,187.50999450683594,187.77999877929688,185.77999877929688,186.64999389648438,24280700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,287.3832702636719,291.8500061035156,292.9700012207031,290.04998779296875,291.760009765625,74332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,,,,,,SPY,标普500指数ETF,383.21173095703125,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-24,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63038635253906,100.97000122070312,101.80000305175781,100.55999755859375,101.44000244140625,21403600.0,,,,,,
2023-02-24,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0999984741211,67.0999984741211,67.1500015258789,65.11000061035156,65.55999755859375,2593400.0,,,,,,,,,,,,
2023-02-24,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,192.49754333496094,199.47999572753906,199.92999267578125,198.16000366210938,199.2899932861328,3020600.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.00716400146484,97.31999969482422,97.48999786376953,97.22000122070312,97.41000366210938,5040000.0
2023-02-27,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.00999450683594,169.00999450683594,169.22999572753906,168.5500030517578,168.8800048828125,4509200.0,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.33717346191406,188.1699981689453,190.1999969482422,187.60000610351562,189.1300048828125,17562900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,289.4412841796875,293.94000244140625,296.489990234375,293.3399963378906,295.07000732421875,48995000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,SPY,标普500指数ETF,384.51690673828125,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.88448333740234,101.25,101.69999694824219,100.91000366210938,101.29000091552734,14209200.0,,,,,,
2023-02-27,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25,66.25,66.76000213623047,65.7300033569336,66.62999725341797,3024800.0,,,,,,,,,,,,
2023-02-27,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,193.18270874023438,200.19000244140625,202.02999877929688,199.72000122070312,201.30999755859375,2850300.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.99800872802734,97.30999755859375,97.37000274658203,96.93000030517578,96.98999786376953,8575000.0
2023-02-28,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,169.77999877929688,169.77999877929688,170.25,168.58999633789062,168.77999877929688,6761600.0,,,,,,,,,,,,,,,,,,
2023-02-28,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.34689331054688,188.17999267578125,190.02000427246094,188.07000732421875,188.1199951171875,19542600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,289.067138671875,293.55999755859375,296.1199951171875,292.9599914550781,293.29998779296875,48243100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,,,,,,,SPY,标普500指数ETF,383.095703125,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.30194091796875,101.70999908447266,101.72000122070312,100.27999877929688,100.56999969482422,14955700.0,,,,,,
2023-02-28,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.20999908447266,67.20999908447266,67.93000030517578,67.16000366210938,67.80000305175781,1886400.0,,,,,,,,,,,,
2023-02-28,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,192.5361328125,199.52000427246094,201.0800018310547,199.52000427246094,200.25,2299100.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.48828125,96.5199966430664,97.04000091552734,96.5,96.83000183105469,9125300.0
2023-03-01,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.75999450683594,170.75999450683594,171.49000549316406,170.47000122070312,170.9499969482422,6590500.0,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.57943725585938,188.4199981689453,189.49000549316406,187.19000244140625,188.19000244140625,22532800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,286.7432556152344,291.20001220703125,293.92999267578125,290.20001220703125,293.260009765625,58287000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,SPY,标普500指数ETF,381.626220703125,394.739990234375,396.69000244140625,393.3800048828125,395.4100036621094,99706800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3103256225586,100.37000274658203,101.02999877929688,99.95999908447266,100.81999969482422,19000000.0,,,,,,
2023-03-01,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06999969482422,68.06999969482422,68.12000274658203,66.7300033569336,67.13999938964844,2577600.0,,,,,,,,,,,,
2023-03-01,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,192.99932861328125,200.0,200.0,198.1999969482422,199.3800048828125,4176000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.30493927001953,96.31999969482422,96.3499984741211,96.11000061035156,96.1500015258789,9247400.0
2023-03-02,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,170.66000366210938,170.66000366210938,170.97999572753906,170.36000061035156,170.52000427246094,3950700.0,,,,,,,,,,,,,,,,,,
2023-03-02,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,183.01547241210938,188.8699951171875,189.3000030517578,186.1199951171875,186.86000061035156,18104400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,289.1163330078125,293.6099853515625,294.42999267578125,288.3699951171875,288.6600036621094,53565900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,,,,,,,SPY,标普500指数ETF,384.59423828125,397.80999755859375,398.69000244140625,392.3299865722656,392.67999267578125,85127800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5006332397461,99.4800033569336,99.6500015258789,98.87999725341797,99.05999755859375,23763600.0,,,,,,
2023-03-02,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.30000305175781,68.30000305175781,68.76000213623047,67.88999938964844,68.44000244140625,1623900.0,,,,,,,,,,,,
2023-03-02,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,193.29849243164062,200.30999755859375,200.8000030517578,197.5,197.99000549316406,3364000.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0016860961914,97.08000183105469,97.08000183105469,96.58999633789062,96.8499984741211,7267000.0
2023-03-03,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,172.49000549316406,172.49000549316406,172.60000610351562,170.97999572753906,171.4499969482422,6894500.0,,,,,,,,,,,,,,,,,,
2023-03-03,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,185.56398010253906,191.5,191.92999267578125,188.4199981689453,189.6699981689453,22774300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,295.093505859375,299.67999267578125,299.9200134277344,294.8699951171875,295.3900146484375,60511500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,,,,,,,SPY,标普500指数ETF,390.76226806640625,404.19000244140625,404.45001220703125,399.0299987792969,399.7099914550781,90120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-03,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.69313049316406,101.88999938964844,101.9000015258789,100.56999969482422,100.93000030517578,30877300.0,,,,,,
2023-03-03,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.86000061035156,69.86000061035156,69.91000366210938,67.13999938964844,67.19000244140625,5179300.0,,,,,,,,,,,,
2023-03-03,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,196.44439697265625,203.57000732421875,203.6999969482422,200.91000366210938,201.0800018310547,2484700.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.78164672851562,96.83999633789062,97.29000091552734,96.80999755859375,97.2699966430664,4188500.0
2023-03-06,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,171.6199951171875,171.6199951171875,172.3699951171875,171.5399932861328,172.32000732421875,4264100.0,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,182.8507537841797,188.6999969482422,191.74000549316406,187.89999389648438,191.55999755859375,23266700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,295.4281921386719,300.0199890136719,304.0,299.82000732421875,300.94000244140625,56736300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,,,,,,,SPY,标普500指数ETF,391.0329895019531,404.4700012207031,407.45001220703125,404.010009765625,405.04998779296875,72795900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
